WELL_NAME,WELL_GROUP_NAME,PROD_DATE,LIQ_PROD_DAILY,OIL_PROD_DAILY,WATER_CUT,WH_TEMP,MAX_TUBING_PRES
W296,G033,2025/03/10 00:00:00,,,,,0.0
W296,G033,2025/03/11 00:00:00,,,,,0.0
W296,G033,2025/03/12 00:00:00,,,,,0.0
W296,G033,2025/03/13 00:00:00,,,,,0.0
W296,G033,2025/03/14 00:00:00,,,,,0.0
W296,G033,2025/03/15 00:00:00,,,,,0.0
W296,G033,2025/03/16 00:00:00,,,,,0.0
W296,G033,2025/03/17 00:00:00,,,,,0.0
W296,G033,2025/03/18 00:00:00,,,,,0.0
W296,G033,2025/03/19 00:00:00,,,,,0.0
W296,G033,2025/03/20 00:00:00,,,,,0.0
W296,G033,2025/03/21 00:00:00,,,,,0.0
W296,G033,2025/03/22 00:00:00,,,,,0.0
W296,G033,2025/03/23 00:00:00,,,,,0.0
W296,G033,2025/03/24 00:00:00,,,,,0.0
W296,G033,2025/03/25 00:00:00,,,,,0.0
W296,G033,2025/03/26 00:00:00,,,,,0.0
W296,G033,2025/03/27 00:00:00,,,,,0.0
W296,G033,2025/03/28 00:00:00,,,,,0.0
W296,G033,2025/03/29 00:00:00,,,,,0.0
W296,G033,2025/03/30 00:00:00,,,,,0.0
W296,G033,2025/03/31 00:00:00,,,,,0.0
W296,G033,2025/04/01 00:00:00,,,,,0.0
W296,G033,2025/04/02 00:00:00,,,,,0.0
W296,G033,2025/04/03 00:00:00,,,,,0.0
W296,G033,2025/04/04 00:00:00,,,,,0.0
W296,G033,2025/04/05 00:00:00,,,,,0.0
W296,G033,2025/04/06 00:00:00,,,,,0.0
W296,G033,2025/04/07 00:00:00,,,,,0.0
W296,G033,2025/04/08 00:00:00,,,,,0.0
W296,G033,2025/04/09 00:00:00,,,,,0.0
W296,G033,2025/04/10 00:00:00,,,,,0.0
W296,G033,2025/04/11 00:00:00,,,,,0.0
W296,G033,2025/04/12 00:00:00,,,,,0.0
W296,G033,2025/04/13 00:00:00,,,,,0.0
W296,G033,2025/04/14 00:00:00,,,,,0.0
W296,G033,2025/04/15 00:00:00,,,,,0.0
W296,G033,2025/04/16 00:00:00,,,,,0.0
W296,G033,2025/04/17 00:00:00,,,,,0.0
W296,G033,2025/04/18 00:00:00,,,,,0.0
W296,G033,2025/04/19 00:00:00,,,,,0.0
W296,G033,2025/04/20 00:00:00,,,,,0.0
W296,G033,2025/04/21 00:00:00,,,,,0.0
W296,G033,2025/04/22 00:00:00,,,,,0.0
W296,G033,2025/04/23 00:00:00,,,,,0.0
W296,G033,2025/04/24 00:00:00,,,,,0.0
W296,G033,2025/09/01 00:00:00,,,,,0.0
W296,G033,2025/09/02 00:00:00,,,,,0.0
W296,G033,2025/09/03 00:00:00,,,,,0.0
W296,G033,2025/09/04 00:00:00,,,,,0.0
W296,G033,2025/09/05 00:00:00,,,,,0.0
W296,G033,2025/09/06 00:00:00,,,,,0.0
W296,G033,2025/09/07 00:00:00,,,,,0.0
W296,G033,2025/09/08 00:00:00,,,,,0.0
W296,G033,2025/09/09 00:00:00,,,,,0.0
W296,G033,2025/09/10 00:00:00,,,,,0.0
W296,G033,2025/09/11 00:00:00,,,,,0.0
W296,G033,2025/09/12 00:00:00,,,,,0.0
W296,G033,2025/09/13 00:00:00,,,,,0.0
W296,G033,2025/09/14 00:00:00,,,,,0.0
W296,G033,2025/09/15 00:00:00,,,,,0.0
W296,G033,2025/09/16 00:00:00,,,,,0.0
W296,G033,2025/09/17 00:00:00,,,,,0.0
W296,G033,2025/09/18 00:00:00,,,,,0.0
W296,G033,2025/09/19 00:00:00,,,,,0.0
W296,G033,2025/09/20 00:00:00,,,,,0.0
W188,G071,2025/03/01 00:00:00,,,,,0.0
W188,G071,2025/03/02 00:00:00,,,,,0.0
W188,G071,2025/03/03 00:00:00,,,,,0.0
W188,G071,2025/03/04 00:00:00,,,,,0.0
W188,G071,2025/03/05 00:00:00,,,,,0.0
W188,G071,2025/03/06 00:00:00,,,,,0.0
W188,G071,2025/03/07 00:00:00,,,,,0.0
W188,G071,2025/03/08 00:00:00,,,,,0.0
W188,G071,2025/03/09 00:00:00,,,,,0.0
W188,G071,2025/03/10 00:00:00,,,,,0.0
W188,G071,2025/03/11 00:00:00,,,,,0.0
W188,G071,2025/03/12 00:00:00,,,,,0.0
W188,G071,2025/03/13 00:00:00,,,,,0.0
W188,G071,2025/03/14 00:00:00,,,,,0.0
W188,G071,2025/03/15 00:00:00,,,,,0.0
W188,G071,2025/03/16 00:00:00,,,,,0.0
W188,G071,2025/03/17 00:00:00,,,,,0.0
W188,G071,2025/03/18 00:00:00,,,,,0.0
W188,G071,2025/03/19 00:00:00,,,,,0.0
W188,G071,2025/04/08 00:00:00,,,,,0.0
W188,G071,2025/04/09 00:00:00,,,,,0.0
W188,G071,2025/04/10 00:00:00,,,,,0.0
W188,G071,2025/04/11 00:00:00,,,,,0.0
W188,G071,2025/04/12 00:00:00,,,,,0.0
W188,G071,2025/04/13 00:00:00,,,,,0.0
W188,G071,2025/04/14 00:00:00,,,,,0.0
W188,G071,2025/04/15 00:00:00,,,,,0.0
W188,G071,2025/04/16 00:00:00,,,,,0.0
W188,G071,2025/04/17 00:00:00,,,,,0.0
W188,G071,2025/04/18 00:00:00,,,,,0.0
W188,G071,2025/04/19 00:00:00,,,,,0.0
W188,G071,2025/04/20 00:00:00,,,,,0.0
W188,G071,2025/04/21 00:00:00,,,,,0.0
W188,G071,2025/04/22 00:00:00,,,,,0.0
W188,G071,2025/04/23 00:00:00,,,,,0.0
W188,G071,2025/04/24 00:00:00,,,,,0.0
W188,G071,2025/04/25 00:00:00,,,,,0.0
W188,G071,2025/04/26 00:00:00,,,,,0.0
W188,G071,2025/04/27 00:00:00,,,,,0.0
W188,G071,2025/04/28 00:00:00,,,,,0.0
W188,G071,2025/04/29 00:00:00,,,,,0.0
W188,G071,2025/04/30 00:00:00,,,,,0.0
W188,G071,2025/05/01 00:00:00,,,,,0.0
W188,G071,2025/05/02 00:00:00,,,,,0.0
W188,G071,2025/05/03 00:00:00,,,,,0.0
W188,G071,2025/05/04 00:00:00,,,,,0.0
W188,G071,2025/05/05 00:00:00,,,,,0.0
W188,G071,2025/05/06 00:00:00,,,,,0.0
W188,G071,2025/05/07 00:00:00,,,,,0.0
W188,G071,2025/05/08 00:00:00,,,,,0.0
W188,G071,2025/05/09 00:00:00,,,,,0.0
W291,G047,2025/06/16 00:00:00,,,,,0.0
W291,G047,2025/06/17 00:00:00,,,,,0.0
W291,G047,2025/06/18 00:00:00,,,,,0.0
W291,G047,2025/06/19 00:00:00,,,,,0.0
W291,G047,2025/06/20 00:00:00,,,,,0.0
W291,G047,2025/06/21 00:00:00,,,,,0.0
W291,G047,2025/06/22 00:00:00,,,,,0.0
W291,G047,2025/06/23 00:00:00,16.3,5.67,65.2,80.0,0.25
W291,G047,2025/06/24 00:00:00,11.7,4.07,65.2,60.0,0.31
W291,G047,2025/06/25 00:00:00,20.5,6.99,65.9,98.0,0.2
W291,G047,2025/06/26 00:00:00,17.6,2.55,85.5,98.0,0.35
W291,G047,2025/06/27 00:00:00,13.1,2.62,80.0,98.0,0.33
W291,G047,2025/06/28 00:00:00,17.5,3.5,80.0,95.0,0.33
W291,G047,2025/06/29 00:00:00,17.1,3.42,80.0,95.0,0.33
W291,G047,2025/06/30 00:00:00,14.5,2.9,80.0,95.0,0.33
W291,G047,2025/06/14 00:00:00,,,,,0.0
W291,G047,2025/06/15 00:00:00,,,,,0.0
W291,G047,2025/03/17 00:00:00,,,,,0.0
W291,G047,2025/06/03 00:00:00,7.1,2.12,70.2,99.0,0.33
W291,G047,2025/06/04 00:00:00,8.5,2.53,70.2,95.0,0.35
W291,G047,2025/06/05 00:00:00,4.8,1.43,70.2,90.0,0.4
W291,G047,2025/06/06 00:00:00,6.3,1.73,72.6,90.0,0.45
W291,G047,2025/06/07 00:00:00,3.4,0.93,72.6,50.0,0.4
W291,G047,2025/06/08 00:00:00,7.7,1.68,78.2,100.0,0.3
W291,G047,2025/06/09 00:00:00,15.0,3.27,78.2,100.0,0.32
W291,G047,2025/06/10 00:00:00,17.1,3.73,78.2,100.0,0.3
W291,G047,2025/06/11 00:00:00,22.9,4.99,78.2,100.0,0.3
W291,G047,2025/03/18 00:00:00,,,,,0.0
W291,G047,2025/03/19 00:00:00,,,,,0.0
W291,G047,2025/03/20 00:00:00,,,,,0.0
W291,G047,2025/03/21 00:00:00,17.1,1.57,90.8,130.0,2.0
W291,G047,2025/03/22 00:00:00,22.9,3.76,83.6,130.0,2.4
W291,G047,2025/03/23 00:00:00,30.4,4.99,83.6,130.0,2.3
W291,G047,2025/03/24 00:00:00,23.6,3.87,83.6,130.0,2.2
W291,G047,2025/03/25 00:00:00,20.2,3.31,83.6,120.0,2.2
W291,G047,2025/03/26 00:00:00,20.1,3.3,83.6,125.0,2.3
W291,G047,2025/03/27 00:00:00,20.0,3.28,83.6,130.0,2.05
W291,G047,2025/03/28 00:00:00,18.3,2.87,84.3,130.0,2.05
W291,G047,2025/03/29 00:00:00,19.1,2.5,86.9,132.0,1.9
W291,G047,2025/03/30 00:00:00,18.1,2.37,86.9,130.0,1.8
W291,G047,2025/03/31 00:00:00,18.2,2.38,86.9,130.0,1.6
W291,G047,2025/04/01 00:00:00,19.0,2.49,86.9,130.0,1.55
W291,G047,2025/04/02 00:00:00,19.5,2.55,86.9,130.0,1.7
W291,G047,2025/04/03 00:00:00,18.1,2.37,86.9,130.0,1.65
W291,G047,2025/04/04 00:00:00,18.7,2.15,88.5,130.0,1.6
W291,G047,2025/04/05 00:00:00,20.0,5.9,70.5,130.0,1.52
W296,G033,2025/04/25 00:00:00,,,,,0.0
W296,G033,2025/04/26 00:00:00,,,,,0.0
W296,G033,2025/04/27 00:00:00,,,,,0.0
W296,G033,2025/04/28 00:00:00,,,,,0.0
W296,G033,2025/04/29 00:00:00,,,,,0.0
W296,G033,2025/04/30 00:00:00,,,,,0.0
W296,G033,2025/05/01 00:00:00,,,,,0.0
W296,G033,2025/05/02 00:00:00,,,,,0.0
W296,G033,2025/05/03 00:00:00,,,,,0.0
W296,G033,2025/05/04 00:00:00,,,,,0.0
W296,G033,2025/05/05 00:00:00,,,,,0.0
W296,G033,2025/05/06 00:00:00,,,,,0.0
W296,G033,2025/05/07 00:00:00,,,,,0.0
W296,G033,2025/05/08 00:00:00,,,,,0.0
W296,G033,2025/05/09 00:00:00,,,,,0.0
W296,G033,2025/05/10 00:00:00,,,,,0.0
W296,G033,2025/05/11 00:00:00,,,,,0.0
W296,G033,2025/05/12 00:00:00,,,,,0.0
W296,G033,2025/05/13 00:00:00,,,,,0.0
W296,G033,2025/05/14 00:00:00,,,,,0.0
W296,G033,2025/05/15 00:00:00,,,,,0.0
W296,G033,2025/05/16 00:00:00,,,,,0.0
W296,G033,2025/05/17 00:00:00,,,,,0.0
W296,G033,2025/05/18 00:00:00,,,,,0.0
W296,G033,2025/05/19 00:00:00,,,,,0.0
W296,G033,2025/05/20 00:00:00,,,,,0.0
W296,G033,2025/05/21 00:00:00,,,,,0.0
W296,G033,2025/05/22 00:00:00,,,,,0.0
W296,G033,2025/05/23 00:00:00,,,,,0.0
W296,G033,2025/05/24 00:00:00,,,,,0.0
W188,G071,2025/03/20 00:00:00,,,,,0.0
W188,G071,2025/03/21 00:00:00,,,,,0.0
W188,G071,2025/03/22 00:00:00,,,,,0.0
W188,G071,2025/03/23 00:00:00,,,,,0.0
W188,G071,2025/03/24 00:00:00,,,,,0.0
W188,G071,2025/03/25 00:00:00,,,,,0.0
W188,G071,2025/03/26 00:00:00,,,,,0.0
W188,G071,2025/03/27 00:00:00,,,,,0.0
W188,G071,2025/03/28 00:00:00,,,,,0.0
W188,G071,2025/03/29 00:00:00,,,,,0.0
W188,G071,2025/03/30 00:00:00,,,,,0.0
W188,G071,2025/03/31 00:00:00,,,,,0.0
W188,G071,2025/04/01 00:00:00,,,,,0.0
W188,G071,2025/04/02 00:00:00,,,,,0.0
W188,G071,2025/04/03 00:00:00,,,,,0.0
W188,G071,2025/04/04 00:00:00,,,,,0.0
W188,G071,2025/04/05 00:00:00,,,,,0.0
W188,G071,2025/04/06 00:00:00,,,,,0.0
W188,G071,2025/04/07 00:00:00,,,,,0.0
W291,G047,2025/04/06 00:00:00,22.5,6.64,70.5,138.0,1.5
W291,G047,2025/04/07 00:00:00,19.8,5.84,70.5,138.0,1.5
W291,G047,2025/04/08 00:00:00,19.5,3.8,80.5,130.0,1.5
W291,G047,2025/04/09 00:00:00,17.9,3.49,80.5,135.0,1.4
W291,G047,2025/04/10 00:00:00,18.7,0.94,95.0,130.0,1.4
W291,G047,2025/04/11 00:00:00,18.8,1.26,93.3,130.0,1.4
W291,G047,2025/04/12 00:00:00,16.9,2.38,85.9,130.0,1.3
W291,G047,2025/05/26 00:00:00,7.8,2.35,69.9,95.0,0.3
W291,G047,2025/05/27 00:00:00,5.6,1.93,65.5,96.0,0.35
W291,G047,2025/05/28 00:00:00,5.1,1.76,65.5,96.0,0.35
W291,G047,2025/05/29 00:00:00,8.3,2.84,65.8,90.0,0.33
W291,G047,2025/05/30 00:00:00,3.3,0.51,84.6,90.0,0.33
W291,G047,2025/05/31 00:00:00,6.0,1.79,70.2,95.0,0.3
W291,G047,2025/06/01 00:00:00,8.6,2.56,70.2,99.0,0.33
W291,G047,2025/06/02 00:00:00,4.5,1.34,70.2,99.0,0.33
W291,G047,2025/03/01 00:00:00,17.6,3.08,82.5,133.0,1.8
W291,G047,2025/03/02 00:00:00,15.8,2.77,82.5,133.0,1.7
W291,G047,2025/03/03 00:00:00,16.4,2.87,82.5,130.0,1.65
W291,G047,2025/03/04 00:00:00,16.6,2.81,83.1,130.0,1.6
W291,G047,2025/03/05 00:00:00,17.3,2.92,83.1,126.0,1.6
W291,G047,2025/03/06 00:00:00,17.6,2.97,83.1,130.0,1.55
W291,G047,2025/03/07 00:00:00,16.3,3.16,80.6,130.0,1.55
W291,G047,2025/03/08 00:00:00,17.1,3.32,80.6,130.0,1.55
W291,G047,2025/03/09 00:00:00,17.6,3.41,80.6,133.0,1.5
W291,G047,2025/03/10 00:00:00,17.3,3.36,80.6,133.0,1.5
W291,G047,2025/03/11 00:00:00,17.6,3.41,80.6,133.0,1.5
W291,G047,2025/03/12 00:00:00,17.9,3.47,80.6,120.0,1.5
W291,G047,2025/03/13 00:00:00,18.1,3.51,80.6,133.0,1.9
W291,G047,2025/03/14 00:00:00,16.4,3.0,81.7,133.0,1.8
W291,G047,2025/03/15 00:00:00,17.1,3.13,81.7,133.0,2.1
W291,G047,2025/03/16 00:00:00,,,,,0.0
W120,G013,2025/03/01 00:00:00,,,,,0.0
W120,G013,2025/03/02 00:00:00,,,,,0.0
W120,G013,2025/03/03 00:00:00,,,,,0.0
W120,G013,2025/03/04 00:00:00,,,,,0.0
W120,G013,2025/03/05 00:00:00,,,,,0.0
W120,G013,2025/03/06 00:00:00,,,,,0.0
W120,G013,2025/03/07 00:00:00,,,,,0.0
W120,G013,2025/03/08 00:00:00,,,,,0.0
W120,G013,2025/03/09 00:00:00,,,,,0.0
W120,G013,2025/03/10 00:00:00,,,,,0.0
W120,G013,2025/03/11 00:00:00,,,,,0.0
W120,G013,2025/03/12 00:00:00,,,,,0.0
W120,G013,2025/03/13 00:00:00,,,,,0.0
W120,G013,2025/03/14 00:00:00,,,,,0.0
W120,G013,2025/03/15 00:00:00,,,,,0.0
W120,G013,2025/03/16 00:00:00,,,,,0.0
W120,G013,2025/03/17 00:00:00,,,,,0.0
W120,G013,2025/03/18 00:00:00,,,,,0.0
W120,G013,2025/03/19 00:00:00,,,,,0.0
W120,G013,2025/03/20 00:00:00,,,,,0.0
W120,G013,2025/03/21 00:00:00,,,,,0.0
W120,G013,2025/03/22 00:00:00,,,,,0.0
W120,G013,2025/03/23 00:00:00,,,,,0.0
W120,G013,2025/03/24 00:00:00,,,,,0.0
W120,G013,2025/03/25 00:00:00,,,,,0.0
W120,G013,2025/03/26 00:00:00,,,,,0.0
W120,G013,2025/03/27 00:00:00,,,,,0.0
W120,G013,2025/03/28 00:00:00,,,,,0.0
W120,G013,2025/03/29 00:00:00,,,,,0.0
W120,G013,2025/03/30 00:00:00,,,,,0.0
W120,G013,2025/03/31 00:00:00,,,,,0.0
W120,G013,2025/04/01 00:00:00,,,,,0.0
W120,G013,2025/04/02 00:00:00,,,,,0.0
W120,G013,2025/04/03 00:00:00,,,,,0.0
W120,G013,2025/04/04 00:00:00,,,,,0.0
W120,G013,2025/04/05 00:00:00,,,,,0.0
W120,G013,2025/04/06 00:00:00,,,,,0.0
W120,G013,2025/04/07 00:00:00,,,,,0.0
W120,G013,2025/04/08 00:00:00,,,,,0.0
W120,G013,2025/04/09 00:00:00,,,,,0.0
W120,G013,2025/04/10 00:00:00,,,,,0.0
W120,G013,2025/04/11 00:00:00,,,,,0.0
W120,G013,2025/04/12 00:00:00,,,,,0.0
W120,G013,2025/04/13 00:00:00,,,,,0.0
W120,G013,2025/04/14 00:00:00,,,,,0.0
W120,G013,2025/04/15 00:00:00,,,,,0.0
W120,G013,2025/04/16 00:00:00,,,,,0.0
W120,G013,2025/04/17 00:00:00,,,,,0.0
W120,G013,2025/04/18 00:00:00,,,,,0.0
W120,G013,2025/04/19 00:00:00,,,,,0.0
W120,G013,2025/04/20 00:00:00,,,,,0.0
W120,G013,2025/04/21 00:00:00,,,,,0.0
W120,G013,2025/04/22 00:00:00,,,,,0.0
W120,G013,2025/04/23 00:00:00,,,,,0.0
W120,G013,2025/04/24 00:00:00,,,,,0.0
W120,G013,2025/04/25 00:00:00,,,,,0.0
W120,G013,2025/04/26 00:00:00,,,,,0.0
W120,G013,2025/04/27 00:00:00,,,,,0.0
W120,G013,2025/04/28 00:00:00,,,,,0.0
W120,G013,2025/04/29 00:00:00,,,,,0.0
W120,G013,2025/04/30 00:00:00,,,,,0.0
W120,G013,2025/05/01 00:00:00,,,,,0.0
W120,G013,2025/05/02 00:00:00,,,,,0.0
W120,G013,2025/05/03 00:00:00,,,,,0.0
W120,G013,2025/05/04 00:00:00,,,,,0.0
W120,G013,2025/05/05 00:00:00,,,,,0.0
W120,G013,2025/05/06 00:00:00,,,,,0.0
W120,G013,2025/05/07 00:00:00,,,,,0.0
W120,G013,2025/05/08 00:00:00,,,,,0.0
W120,G013,2025/05/09 00:00:00,,,,,0.0
W120,G013,2025/05/10 00:00:00,,,,,0.0
W120,G013,2025/05/11 00:00:00,,,,,0.0
W120,G013,2025/05/12 00:00:00,,,,,0.0
W120,G013,2025/05/13 00:00:00,,,,,0.0
W120,G013,2025/05/14 00:00:00,,,,,0.0
W120,G013,2025/05/15 00:00:00,,,,,0.0
W120,G013,2025/05/16 00:00:00,,,,,0.0
W120,G013,2025/05/17 00:00:00,,,,,0.0
W120,G013,2025/05/18 00:00:00,,,,,0.0
W120,G013,2025/05/19 00:00:00,,,,,0.0
W120,G013,2025/05/20 00:00:00,,,,,0.0
W120,G013,2025/05/21 00:00:00,,,,,0.0
W120,G013,2025/05/22 00:00:00,,,,,0.0
W120,G013,2025/05/23 00:00:00,,,,,0.0
W120,G013,2025/05/24 00:00:00,,,,,0.0
W120,G013,2025/05/26 00:00:00,,,,,0.0
W120,G013,2025/05/27 00:00:00,,,,,0.0
W120,G013,2025/05/28 00:00:00,,,,,0.0
W120,G013,2025/05/29 00:00:00,,,,,0.0
W120,G013,2025/05/30 00:00:00,,,,,0.0
W120,G013,2025/05/31 00:00:00,,,,,0.0
W120,G013,2025/06/01 00:00:00,,,,,0.0
W120,G013,2025/06/02 00:00:00,,,,,0.0
W120,G013,2025/06/03 00:00:00,,,,,0.0
W120,G013,2025/06/04 00:00:00,,,,,0.0
W120,G013,2025/06/05 00:00:00,,,,,0.0
W120,G013,2025/06/06 00:00:00,,,,,0.0
W120,G013,2025/06/07 00:00:00,,,,,0.0
W120,G013,2025/06/08 00:00:00,,,,,0.0
W120,G013,2025/06/09 00:00:00,,,,,0.0
W120,G013,2025/06/10 00:00:00,,,,,0.0
W296,G033,2025/05/25 00:00:00,,,,,0.0
W296,G033,2025/05/26 00:00:00,,,,,0.0
W296,G033,2025/05/27 00:00:00,,,,,0.0
W296,G033,2025/05/28 00:00:00,,,,,0.0
W296,G033,2025/05/29 00:00:00,,,,,0.0
W296,G033,2025/05/30 00:00:00,,,,,0.0
W296,G033,2025/05/31 00:00:00,,,,,0.0
W296,G033,2025/06/01 00:00:00,,,,,0.0
W296,G033,2025/06/02 00:00:00,,,,,0.0
W296,G033,2025/06/03 00:00:00,,,,,0.0
W296,G033,2025/06/04 00:00:00,,,,,0.0
W296,G033,2025/06/05 00:00:00,,,,,0.0
W296,G033,2025/06/06 00:00:00,,,,,0.0
W296,G033,2025/06/07 00:00:00,,,,,0.0
W296,G033,2025/06/08 00:00:00,,,,,0.0
W296,G033,2025/06/09 00:00:00,,,,,0.0
W296,G033,2025/06/10 00:00:00,,,,,0.0
W296,G033,2025/06/11 00:00:00,,,,,0.0
W296,G033,2025/06/12 00:00:00,,,,,0.0
W296,G033,2025/06/13 00:00:00,,,,,0.0
W296,G033,2025/06/14 00:00:00,,,,,0.0
W296,G033,2025/09/21 00:00:00,,,,,0.0
W296,G033,2025/09/22 00:00:00,,,,,0.0
W296,G033,2025/09/23 00:00:00,,,,,0.0
W296,G033,2025/09/24 00:00:00,,,,,0.0
W120,G013,2025/06/11 00:00:00,,,,,0.0
W120,G013,2025/06/12 00:00:00,,,,,0.0
W120,G013,2025/06/13 00:00:00,,,,,0.0
W120,G013,2025/06/14 00:00:00,,,,,0.0
W120,G013,2025/06/15 00:00:00,,,,,0.0
W120,G013,2025/06/16 00:00:00,,,,,0.0
W120,G013,2025/06/17 00:00:00,,,,,0.0
W120,G013,2025/06/18 00:00:00,,,,,0.0
W120,G013,2025/06/19 00:00:00,,,,,0.0
W120,G013,2025/06/20 00:00:00,,,,,0.0
W120,G013,2025/06/21 00:00:00,,,,,0.0
W120,G013,2025/06/22 00:00:00,,,,,0.0
W120,G013,2025/06/23 00:00:00,,,,,0.0
W120,G013,2025/06/24 00:00:00,,,,,0.0
W120,G013,2025/06/25 00:00:00,,,,,0.0
W120,G013,2025/06/26 00:00:00,,,,,0.0
W120,G013,2025/06/27 00:00:00,,,,,0.0
W120,G013,2025/06/28 00:00:00,,,,,0.0
W120,G013,2025/06/29 00:00:00,,,,,0.0
W120,G013,2025/06/30 00:00:00,,,,,0.0
W120,G013,2025/09/01 00:00:00,,,,,0.0
W120,G013,2025/09/02 00:00:00,,,,,0.0
W120,G013,2025/09/03 00:00:00,,,,,0.0
W120,G013,2025/09/04 00:00:00,,,,,0.0
W120,G013,2025/09/05 00:00:00,,,,,0.0
W120,G013,2025/09/06 00:00:00,,,,,0.0
W120,G013,2025/09/07 00:00:00,,,,,0.0
W120,G013,2025/09/08 00:00:00,,,,,0.0
W120,G013,2025/09/09 00:00:00,,,,,0.0
W120,G013,2025/09/10 00:00:00,,,,,0.0
W120,G013,2025/09/11 00:00:00,,,,,0.0
W120,G013,2025/09/12 00:00:00,,,,,0.0
W120,G013,2025/09/13 00:00:00,,,,,0.0
W120,G013,2025/09/14 00:00:00,,,,,0.0
W120,G013,2025/09/15 00:00:00,,,,,0.0
W296,G033,2025/03/01 00:00:00,,,,,0.0
W296,G033,2025/03/02 00:00:00,,,,,0.0
W296,G033,2025/03/03 00:00:00,,,,,0.0
W296,G033,2025/03/04 00:00:00,,,,,0.0
W296,G033,2025/03/05 00:00:00,,,,,0.0
W296,G033,2025/03/06 00:00:00,,,,,0.0
W296,G033,2025/03/07 00:00:00,,,,,0.0
W120,G013,2025/09/16 00:00:00,,,,,0.0
W120,G013,2025/09/17 00:00:00,,,,,0.0
W120,G013,2025/09/18 00:00:00,,,,,0.0
W120,G013,2025/09/19 00:00:00,,,,,0.0
W120,G013,2025/09/20 00:00:00,,,,,0.0
W120,G013,2025/09/21 00:00:00,,,,,0.0
W120,G013,2025/09/22 00:00:00,,,,,0.0
W120,G013,2025/09/23 00:00:00,,,,,0.0
W120,G013,2025/09/24 00:00:00,,,,,0.0
W296,G033,2025/06/15 00:00:00,,,,,0.0
W296,G033,2025/06/16 00:00:00,,,,,0.0
W296,G033,2025/06/17 00:00:00,,,,,0.0
W296,G033,2025/06/18 00:00:00,,,,,0.0
W296,G033,2025/06/19 00:00:00,,,,,0.0
W296,G033,2025/06/20 00:00:00,,,,,0.0
W296,G033,2025/06/21 00:00:00,,,,,0.0
W296,G033,2025/06/22 00:00:00,,,,,0.0
W296,G033,2025/06/23 00:00:00,,,,,0.0
W296,G033,2025/06/24 00:00:00,,,,,0.0
W296,G033,2025/06/25 00:00:00,,,,,0.0
W296,G033,2025/06/26 00:00:00,,,,,0.0
W296,G033,2025/06/27 00:00:00,,,,,0.0
W296,G033,2025/06/28 00:00:00,,,,,0.0
W296,G033,2025/06/29 00:00:00,,,,,0.0
W296,G033,2025/06/30 00:00:00,,,,,0.0
W351,G057,2025/05/18 00:00:00,22.1,5.3,76.0,79.0,0.2
W351,G057,2025/05/19 00:00:00,22.1,5.31,75.98,76.0,0.21
W351,G057,2025/05/20 00:00:00,22.1,5.12,76.82,79.0,0.19
W351,G057,2025/05/21 00:00:00,22.1,5.09,76.95,78.0,0.26
W351,G057,2025/05/22 00:00:00,22.1,4.95,77.58,80.0,0.25
W351,G057,2025/05/23 00:00:00,22.1,4.87,77.96,74.0,0.26
W351,G057,2025/05/24 00:00:00,22.1,5.55,74.88,74.0,0.25
W351,G057,2025/05/25 00:00:00,22.1,2.39,89.2,71.0,0.23
W351,G057,2025/05/26 00:00:00,22.1,5.32,75.93,71.0,0.22
W351,G057,2025/05/27 00:00:00,22.1,4.43,79.95,78.0,0.23
W351,G057,2025/05/28 00:00:00,32.1,8.31,74.12,78.0,0.22
W351,G057,2025/05/29 00:00:00,32.1,8.11,74.72,79.0,0.23
W351,G057,2025/05/30 00:00:00,32.1,1.86,94.2,79.0,0.2
W351,G057,2025/05/31 00:00:00,32.1,8.12,74.71,79.0,0.18
W351,G057,2025/06/01 00:00:00,32.1,3.79,88.2,75.0,0.2
W315,G067,2025/03/12 00:00:00,,,,,0.0
W315,G067,2025/03/13 00:00:00,,,,,0.0
W315,G067,2025/03/14 00:00:00,,,,,0.0
W315,G067,2025/03/15 00:00:00,,,,,0.0
W315,G067,2025/03/16 00:00:00,,,,,0.0
W315,G067,2025/03/17 00:00:00,,,,,0.0
W315,G067,2025/03/18 00:00:00,,,,,0.0
W315,G067,2025/03/19 00:00:00,,,,,0.0
W315,G067,2025/03/20 00:00:00,,,,,0.0
W315,G067,2025/03/21 00:00:00,,,,,0.0
W315,G067,2025/03/22 00:00:00,,,,,0.0
W315,G067,2025/03/23 00:00:00,,,,,0.0
W315,G067,2025/03/24 00:00:00,,,,,0.0
W315,G067,2025/03/25 00:00:00,,,,,0.0
W315,G067,2025/03/26 00:00:00,,,,,0.0
W315,G067,2025/03/27 00:00:00,,,,,0.0
W315,G067,2025/03/28 00:00:00,,,,,0.0
W315,G067,2025/03/29 00:00:00,,,,,0.0
W315,G067,2025/04/16 00:00:00,,,,,0.0
W315,G067,2025/04/17 00:00:00,,,,,0.0
W315,G067,2025/04/18 00:00:00,,,,,0.0
W315,G067,2025/04/19 00:00:00,,,,,0.0
W315,G067,2025/04/20 00:00:00,,,,,0.0
W315,G067,2025/04/21 00:00:00,,,,,0.0
W315,G067,2025/04/22 00:00:00,,,,,0.0
W315,G067,2025/04/23 00:00:00,,,,,0.0
W315,G067,2025/04/24 00:00:00,,,,,0.0
W315,G067,2025/04/25 00:00:00,,,,,0.0
W315,G067,2025/04/26 00:00:00,,,,,0.0
